   Execution Time
   2.789581775665283
   2.667141914367676
   2.6770119667053223
   2.706800937652588
   2.5950300693511963
   2.6724021434783936
   2.6307547092437744
   2.6730291843414307
   2.6664648056030273
   2.6723289489746094
   2.6674580574035645
   2.7072651386260986
   2.6510238647460938
   2.7443490028381348
   2.875227928161621
   2.6897170543670654
   2.677747964859009
   2.6609389781951904
   2.7129197120666504
   2.6920900344848633
   2.7187678813934326
   2.635863780975342
   2.644104242324829
   2.6355087757110596
   2.7212910652160645
   2.6862599849700928
   2.6362502574920654
   2.6231470108032227
   2.683213949203491
   2.5871942043304443
   2.6498701572418213
   2.6336610317230225
   2.698423147201538
   2.675565004348755
   2.6585259437561035
   2.651412010192871
   3.134363889694214
   2.776232957839966
   2.718050956726074
   2.665475845336914
   2.679626941680908
   2.6369237899780273
   2.738952875137329
   2.6508119106292725
   2.616770029067993
   2.7115230560302734
   2.635756254196167
   2.9163358211517334
   2.648548126220703
   2.618520975112915
   2.661870002746582
   2.6249070167541504
   2.6059350967407227
   2.6439480781555176
   2.612457036972046
   2.6110057830810547
   2.658295154571533
   2.6552581787109375
   2.6735429763793945
   2.8594589233398438
   2.6003787517547607
   2.669940948486328
   2.635627031326294
   2.618712902069092
   2.6358468532562256
   2.6303000450134277
   2.656403064727783
   2.577186107635498
   2.6428380012512207
   2.6365981101989746
   2.5853021144866943
   2.6158690452575684
   2.6914470195770264
   2.730333089828491
   2.61781907081604
   2.563498020172119
   2.535413980484009
   2.6327288150787354
   2.6513779163360596
   2.663965940475464
   2.5895729064941406
   2.7149088382720947
   2.607147216796875
   2.6840689182281494
   2.6120028495788574
   2.6865808963775635
   2.656541347503662
   2.5856881141662598
   2.55706787109375
   2.735870838165283
   2.660817861557007
   2.673387050628662
   2.688512086868286
   2.8751790523529053
   2.659580945968628
   2.6592209339141846
   2.684364080429077
   2.63602614402771
   2.6355061531066895
   2.668262243270874
   2.586219072341919
